0.242182 0.511013 0.441957 0.001738 0.022598 0.033544 0.006361 0
0.192669 0.602865 0.365914 0.031145 0.006515 0.026639 0.016851 3
0.191568 0.603830 0.365221 0.031423 0.006488 0.026327 0.016810 3
0.227591 0.536498 0.436652 0.009011 0.012037 0.022104 0.005329 2
0.209302 0.506261 0.443649 0.001789 0.019678 0.050089 0.008945 0
0.249087 0.606352 0.381328 0.047033 0.010471 0.004815 0.015770 1
0.227144 0.536626 0.438064 0.009090 0.012047 0.021137 0.005741 2
0.189726 0.605446 0.360214 0.030493 0.006904 0.026462 0.016729 3
0.191899 0.603431 0.365603 0.031366 0.006489 0.026506 0.016742 3
0.249047 0.607026 0.381067 0.047062 0.010583 0.004635 0.015801 1
0.225204 0.538039 0.434488 0.008781 0.011525 0.022964 0.005126 2
0.187618 0.605610 0.361132 0.030808 0.006378 0.025519 0.016604 3
0.224883 0.529978 0.450964 0.001210 0.015753 0.009442 0.037705 4
0.224355 0.530379 0.450356 0.002248 0.017306 0.010796 0.036481 4
0.223750 0.530006 0.450636 0.002134 0.017191 0.010575 0.036648 4
0.225531 0.530236 0.449910 0.002387 0.017544 0.010978 0.036833 4
0.259390 0.611588 0.379053 0.049862 0.014242 0.006104 0.015337 1
0.253356 0.510258 0.442800 0.002308 0.023101 0.035404 0.006662 0
0.249175 0.607500 0.380668 0.046696 0.010905 0.004985 0.015867 1
0.198986 0.601730 0.367339 0.032103 0.006817 0.025371 0.017660 3
0.228376 0.536452 0.438389 0.009191 0.012241 0.020987 0.005808 2
0.188720 0.605450 0.360898 0.030575 0.006370 0.025592 0.016744 3
0.228814 0.527119 0.445893 0.002868 0.014602 0.012647 0.035202 4
0.250276 0.607739 0.380765 0.046976 0.010977 0.004522 0.015932 1
0.251116 0.608246 0.380565 0.047422 0.011305 0.004474 0.015986 1
0.241056 0.510278 0.443087 0.002232 0.022588 0.034275 0.006294 0
0.201791 0.601957 0.366591 0.031598 0.006686 0.025254 0.017178 3
0.231945 0.535861 0.439407 0.009524 0.012448 0.020645 0.005746 2
0.253292 0.510198 0.442866 0.002314 0.023112 0.035292 0.006681 0
0.229070 0.536543 0.438559 0.009286 0.012374 0.020744 0.005868 2
0.245763 0.614656 0.377866 0.046361 0.008101 0.003365 0.015703 1
0.187404 0.605346 0.362052 0.030659 0.006124 0.025634 0.016887 3
0.223594 0.530026 0.450041 0.001191 0.015608 0.009027 0.037234 4
0.190137 0.605572 0.359730 0.030586 0.007145 0.026901 0.016882 3
0.227012 0.536616 0.437942 0.009117 0.012076 0.021253 0.005756 2
0.248065 0.607612 0.380444 0.046832 0.010519 0.004664 0.015745 1
0.260918 0.614508 0.376023 0.052220 0.012503 0.006436 0.016916 1
0.224683 0.530503 0.450129 0.002264 0.017504 0.010900 0.036941 4
0.224138 0.528905 0.451318 0.005071 0.015213 0.007099 0.042596 4
0.188749 0.605442 0.360897 0.030578 0.006380 0.025603 0.016745 3
0.203380 0.603024 0.366027 0.031917 0.006645 0.024644 0.017057 3
0.246896 0.607487 0.380383 0.045466 0.010670 0.004968 0.015791 1
0.190573 0.605591 0.359304 0.030568 0.007369 0.027405 0.016938 3
0.190118 0.605584 0.359821 0.030567 0.007108 0.026783 0.016869 3
0.196541 0.601461 0.367637 0.031421 0.006726 0.025598 0.017623 3
0.189397 0.605444 0.360498 0.030527 0.006731 0.026115 0.016730 3
0.240929 0.511337 0.442151 0.002188 0.022171 0.034012 0.006424 0
0.244858 0.606690 0.380619 0.045608 0.010334 0.005245 0.015535 1
0.187926 0.605237 0.361429 0.030681 0.006388 0.025445 0.016566 3
0.193531 0.602524 0.366393 0.031067 0.006564 0.026396 0.017040 3
0.224265 0.530371 0.450413 0.002231 0.017295 0.010777 0.036484 4
0.232013 0.527265 0.451310 0.002488 0.017900 0.009883 0.034626 4
0.247907 0.509957 0.442927 0.002391 0.023137 0.035485 0.006629 0
0.250419 0.608398 0.381056 0.047161 0.011656 0.004424 0.015954 1
0.225053 0.538670 0.431713 0.008520 0.012060 0.023947 0.005181 2
0.241935 0.608929 0.385227 0.040439 0.006779 0.002104 0.014727 1
0.243117 0.509139 0.443613 0.002368 0.023394 0.035146 0.006416 0
0.226415 0.536522 0.437926 0.009062 0.012100 0.021392 0.005533 2
0.228953 0.536224 0.438352 0.009232 0.012295 0.021191 0.005577 2
0.240770 0.510426 0.443127 0.002242 0.022577 0.034275 0.006309 0
0.212467 0.602702 0.365436 0.031973 0.005839 0.023799 0.016125 3
0.189533 0.605419 0.360435 0.030521 0.006793 0.026225 0.016705 3
0.241837 0.510998 0.440476 0.001436 0.023507 0.036772 0.006878 0
0.247124 0.607426 0.380587 0.045517 0.010649 0.004922 0.015912 1
0.209223 0.604169 0.362538 0.031335 0.005968 0.024247 0.015854 3
0.188639 0.603493 0.362865 0.031005 0.006155 0.025831 0.016345 3
0.250501 0.607592 0.380802 0.047235 0.010973 0.004591 0.015942 1
0.230599 0.532930 0.448405 0.003654 0.016802 0.009676 0.037511 4
0.208102 0.606154 0.362125 0.030737 0.006242 0.023646 0.016352 3
0.187119 0.605403 0.361356 0.030736 0.006213 0.025650 0.016613 3
0.199225 0.601765 0.367248 0.032107 0.006822 0.025371 0.017624 3
0.187465 0.605536 0.361116 0.030781 0.006377 0.025552 0.016535 3
0.226176 0.537188 0.436186 0.008940 0.011740 0.022307 0.005288 2
0.248433 0.607697 0.380416 0.046275 0.010930 0.005036 0.015983 1
0.188770 0.603781 0.362783 0.031071 0.006050 0.025878 0.016558 3
0.189305 0.605433 0.360555 0.030538 0.006680 0.026055 0.016741 3
0.212809 0.601848 0.366938 0.031020 0.005752 0.023459 0.016027 3
0.224371 0.531689 0.450976 0.002326 0.017343 0.010602 0.036986 4
0.225756 0.531209 0.451189 0.001650 0.015855 0.009028 0.036143 4
0.224664 0.531037 0.450380 0.002328 0.017441 0.010900 0.036832 4
0.188593 0.603692 0.362789 0.030982 0.006086 0.025829 0.016429 3
0.243221 0.512704 0.439616 0.001787 0.022895 0.033747 0.006656 0
0.227062 0.536400 0.438567 0.009110 0.012205 0.021244 0.005369 2
0.187185 0.605362 0.361375 0.030633 0.006196 0.025597 0.016678 3
0.221903 0.538811 0.431467 0.008510 0.011146 0.024530 0.004942 2
0.241830 0.512550 0.440133 0.001812 0.022601 0.034492 0.006811 0
0.193882 0.602151 0.366781 0.031132 0.006612 0.026336 0.017032 3
0.224361 0.530299 0.450462 0.002195 0.017308 0.010799 0.036515 4
0.231646 0.535938 0.439456 0.009542 0.012472 0.020569 0.005752 2
0.187611 0.605619 0.361163 0.030794 0.006375 0.025491 0.016613 3
0.240158 0.510508 0.442428 0.002202 0.022355 0.034810 0.006204 0
0.220952 0.539262 0.431747 0.007879 0.011401 0.024740 0.004678 2
0.242184 0.509825 0.443203 0.002115 0.023017 0.034456 0.006270 0
0.227613 0.536530 0.436932 0.009094 0.012026 0.021881 0.005353 2
0.224905 0.530312 0.450680 0.001261 0.015716 0.009437 0.037625 4
0.240698 0.510295 0.442947 0.002184 0.022538 0.034537 0.006258 0
0.229751 0.536336 0.438878 0.009335 0.012376 0.020607 0.005848 2
0.230258 0.526969 0.448112 0.002658 0.015506 0.011851 0.036106 4
0.249675 0.606910 0.381092 0.047208 0.010669 0.004695 0.015847 1
0.224655 0.530419 0.450227 0.002219 0.017365 0.010856 0.036526 4
0.190838 0.603315 0.363383 0.031200 0.006435 0.025983 0.016523 3
0.249098 0.607538 0.380683 0.046685 0.010887 0.004962 0.015826 1
0.215460 0.529012 0.449631 0.001890 0.012096 0.011907 0.035343 4
0.190249 0.605544 0.359634 0.030587 0.007192 0.027045 0.016890 3
0.247921 0.606821 0.380852 0.046765 0.010249 0.004630 0.015716 1
0.225397 0.530530 0.450142 0.002211 0.017343 0.011046 0.036948 4
0.189640 0.605416 0.360312 0.030509 0.006864 0.026376 0.016737 3
0.224888 0.531616 0.449750 0.002435 0.017281 0.010994 0.036642 4
0.188639 0.603351 0.362879 0.030994 0.006161 0.025901 0.016366 3
0.189415 0.603722 0.362868 0.030981 0.006100 0.025815 0.016714 3
0.226392 0.536537 0.437909 0.009061 0.012106 0.021391 0.005536 2
0.248842 0.607551 0.380764 0.046558 0.010810 0.004930 0.015824 1
0.224243 0.531684 0.450945 0.002399 0.017299 0.010690 0.036947 4
0.189724 0.605459 0.360195 0.030494 0.006902 0.026470 0.016726 3
0.249539 0.615154 0.377130 0.048480 0.008982 0.003915 0.017043 1
0.189446 0.605454 0.360481 0.030531 0.006746 0.026127 0.016722 3
0.242074 0.510944 0.442089 0.001847 0.022504 0.033718 0.006344 0
0.243091 0.607897 0.382787 0.043815 0.010677 0.003940 0.015390 1
0.208375 0.604327 0.364275 0.030745 0.006497 0.023906 0.016414 3
0.190125 0.605579 0.359754 0.030576 0.007131 0.026864 0.016882 3
0.250507 0.607637 0.380789 0.047133 0.010983 0.004560 0.015980 1
0.226584 0.532386 0.450279 0.002781 0.017217 0.010622 0.036715 4
0.203437 0.603059 0.366035 0.031905 0.006649 0.024572 0.017056 3
0.226711 0.536618 0.437929 0.009159 0.012143 0.021499 0.005469 2
0.249333 0.606575 0.380935 0.047053 0.010447 0.004915 0.015809 1
0.190310 0.605531 0.359592 0.030574 0.007201 0.027110 0.016900 3
0.241333 0.512736 0.438149 0.001415 0.023703 0.039328 0.006958 0
0.228605 0.532875 0.449074 0.003364 0.016791 0.010118 0.037119 4
0.245788 0.609223 0.378297 0.045641 0.011945 0.006370 0.015916 1
0.240328 0.512193 0.440520 0.001522 0.023077 0.036279 0.007397 0
0.188803 0.603884 0.362467 0.030675 0.006259 0.025643 0.016565 3
0.224294 0.531731 0.450946 0.002384 0.017270 0.010654 0.036944 4
0.190536 0.605584 0.359364 0.030577 0.007330 0.027335 0.016937 3
0.224731 0.530485 0.450122 0.002261 0.017513 0.010907 0.036937 4
0.191411 0.603974 0.365074 0.031408 0.006467 0.026366 0.016794 3
0.249372 0.606766 0.381133 0.047173 0.010504 0.004739 0.015818 1
0.188827 0.603537 0.362711 0.030764 0.006270 0.025772 0.016481 3
0.248301 0.609527 0.378698 0.046400 0.012527 0.006380 0.015784 1
0.220634 0.538993 0.431089 0.008379 0.011067 0.024636 0.004967 2
0.243129 0.509171 0.443567 0.002330 0.023395 0.035127 0.006399 0
0.229287 0.538392 0.431791 0.007663 0.009788 0.022155 0.004932 2
0.243188 0.512963 0.440290 0.001686 0.022726 0.033282 0.006671 0
0.191080 0.603522 0.363931 0.031283 0.006388 0.026211 0.016609 3
0.227961 0.541852 0.424755 0.012021 0.008905 0.024488 0.004007 2
0.229302 0.512469 0.439152 0.000748 0.023067 0.042893 0.008105 0
0.188635 0.603682 0.362809 0.031081 0.006065 0.025858 0.016445 3
0.227151 0.536639 0.438066 0.009093 0.012041 0.021109 0.005744 2
0.219155 0.538949 0.431078 0.008143 0.011100 0.024713 0.004989 2
0.245491 0.609404 0.378315 0.045546 0.011276 0.006196 0.016137 1
0.187253 0.605400 0.361366 0.030734 0.006203 0.025652 0.016609 3
0.225147 0.531083 0.449568 0.002346 0.017306 0.011059 0.036746 4
0.228456 0.515843 0.441171 0.000202 0.023007 0.040767 0.008073 0
0.188860 0.603386 0.362962 0.030761 0.006245 0.025835 0.016435 3
0.207849 0.603833 0.364953 0.030636 0.006480 0.023882 0.016246 3
0.195729 0.600522 0.368426 0.029653 0.003637 0.019955 0.015200 3
0.227722 0.536513 0.438199 0.009127 0.012092 0.021084 0.005772 2
0.195965 0.600096 0.368972 0.029779 0.003458 0.019597 0.014890 3
0.223912 0.530118 0.450697 0.002164 0.017194 0.010620 0.036594 4
0.223994 0.530138 0.450669 0.002172 0.017201 0.010639 0.036582 4
0.228833 0.536571 0.438460 0.009252 0.012318 0.020782 0.005852 2
0.211155 0.604152 0.363739 0.032324 0.005809 0.023988 0.016081 3
0.187321 0.605574 0.361148 0.030801 0.006252 0.025545 0.016572 3
0.226752 0.536639 0.437956 0.009119 0.012065 0.021199 0.005787 2
0.248542 0.608131 0.381654 0.046234 0.011401 0.004264 0.015867 1
0.248393 0.608039 0.380691 0.046809 0.010547 0.004735 0.015835 1
0.189505 0.605460 0.360429 0.030538 0.006772 0.026184 0.016708 3
0.187644 0.605610 0.361266 0.030815 0.006358 0.025466 0.016643 3
0.225718 0.530438 0.450570 0.001630 0.015967 0.009400 0.037578 4
0.226126 0.530358 0.450104 0.002267 0.017483 0.011045 0.036857 4
0.189262 0.603630 0.363008 0.030762 0.006287 0.025727 0.016521 3
0.219227 0.538972 0.431035 0.008217 0.011140 0.024700 0.005011 2
0.241643 0.510888 0.442329 0.001996 0.022411 0.033898 0.006406 0
0.191208 0.603259 0.363776 0.031247 0.006415 0.026184 0.016555 3
0.226784 0.532362 0.450291 0.002807 0.017222 0.010630 0.036753 4
0.194677 0.601310 0.367976 0.031385 0.006683 0.025844 0.017145 3
0.223406 0.538279 0.433810 0.008758 0.011387 0.023266 0.005107 2
0.220005 0.539428 0.431653 0.008040 0.011281 0.024534 0.004827 2
0.188963 0.605462 0.360766 0.030596 0.006483 0.025751 0.016757 3
0.241708 0.509644 0.442705 0.002188 0.022606 0.034550 0.006258 0
0.224747 0.538295 0.434024 0.008785 0.011485 0.023085 0.005099 2
0.243869 0.509811 0.443039 0.002480 0.023258 0.035302 0.006507 0
0.187494 0.605359 0.361808 0.030635 0.006166 0.025625 0.016905 3
0.190506 0.605530 0.359484 0.030556 0.007291 0.027252 0.016912 3
0.241163 0.510262 0.443005 0.002228 0.022581 0.034293 0.006299 0
0.224116 0.530361 0.450489 0.002212 0.017280 0.010739 0.036528 4
0.212888 0.602714 0.365375 0.032023 0.005889 0.023779 0.016152 3
0.252609 0.608672 0.380246 0.047981 0.011789 0.004556 0.015914 1
0.215448 0.602309 0.366160 0.032069 0.005983 0.023573 0.016274 3
0.248257 0.606827 0.380819 0.046782 0.010308 0.004706 0.015734 1
0.248435 0.608028 0.380609 0.046691 0.010696 0.004768 0.015899 1
0.231538 0.535976 0.439409 0.009528 0.012489 0.020562 0.005754 2
0.187834 0.605093 0.361556 0.030581 0.006409 0.025379 0.016591 3
0.225518 0.530225 0.449913 0.002385 0.017550 0.010981 0.036830 4
0.189873 0.605529 0.360058 0.030538 0.006988 0.026565 0.016783 3
0.201964 0.602702 0.366263 0.031758 0.006631 0.024778 0.017175 3
0.251761 0.608284 0.380498 0.047620 0.011481 0.004574 0.015950 1
0.243883 0.607922 0.382650 0.044126 0.010805 0.003970 0.015475 1
0.251391 0.608166 0.380587 0.047472 0.011377 0.004555 0.015985 1
0.228903 0.536560 0.438548 0.009286 0.012347 0.020722 0.005868 2
0.223494 0.538233 0.433871 0.008758 0.011393 0.023237 0.005100 2
0.245048 0.606838 0.380658 0.045060 0.010285 0.004976 0.015691 1
0.250608 0.510071 0.442967 0.002370 0.023152 0.035476 0.006659 0
0.252418 0.608712 0.380193 0.047926 0.011748 0.004547 0.015924 1
0.221406 0.539354 0.431010 0.008073 0.011319 0.025073 0.005045 2
0.248523 0.606834 0.380804 0.046768 0.010330 0.004744 0.015729 1
0.227079 0.530504 0.452927 0.001961 0.016184 0.008880 0.035867 4
0.208283 0.605942 0.362412 0.030646 0.006369 0.023643 0.016373 3
0.190084 0.603520 0.363187 0.031026 0.006366 0.025874 0.016473 3
0.191345 0.604017 0.365027 0.031350 0.006442 0.026374 0.016718 3
0.244186 0.606811 0.380706 0.044788 0.010059 0.004906 0.015707 1
0.242060 0.509401 0.443110 0.002137 0.022859 0.034694 0.006195 0
0.188829 0.605424 0.360883 0.030601 0.006416 0.025646 0.016755 3
0.191111 0.533333 0.417778 0.004444 0.004444 0.022222 0.008889 2
0.230506 0.533215 0.448188 0.003721 0.016577 0.009568 0.037504 4
0.188949 0.603737 0.362663 0.030708 0.006239 0.025584 0.016521 3
0.229669 0.535151 0.432738 0.007410 0.011353 0.024178 0.004988 2
0.191577 0.603794 0.365207 0.031359 0.006468 0.026349 0.016864 3
0.248763 0.606799 0.380793 0.046770 0.010381 0.004811 0.015745 1
0.242304 0.509846 0.443144 0.002144 0.023007 0.034448 0.006269 0
0.247778 0.607455 0.380554 0.045981 0.010785 0.005046 0.015943 1
0.260835 0.611554 0.378789 0.050265 0.014311 0.006109 0.015300 1
0.251911 0.610108 0.378341 0.047042 0.013002 0.006231 0.015867 1
0.245334 0.609108 0.378346 0.045612 0.011364 0.006329 0.016104 1
0.228412 0.535505 0.432498 0.007495 0.011397 0.024502 0.004953 2
0.228493 0.536221 0.438455 0.009246 0.012308 0.021258 0.005553 2
0.240941 0.512490 0.439679 0.001734 0.022849 0.034757 0.006735 0
0.250852 0.608140 0.380662 0.047227 0.011232 0.004428 0.016005 1
0.226442 0.514463 0.442059 0.000177 0.022538 0.041171 0.007453 0
0.229989 0.527172 0.447130 0.002711 0.014971 0.012024 0.036544 4
0.224379 0.530332 0.450377 0.002175 0.017307 0.010793 0.036560 4
0.228953 0.540201 0.425924 0.008668 0.009465 0.024111 0.005280 2
0.194792 0.600759 0.368112 0.029663 0.003880 0.020781 0.015952 3
0.227415 0.532724 0.449912 0.003061 0.017064 0.010315 0.036931 4
0.228652 0.531668 0.449687 0.002467 0.016227 0.009563 0.037221 4
0.189514 0.605438 0.360443 0.030535 0.006778 0.026194 0.016706 3
0.223667 0.531523 0.449487 0.001435 0.015264 0.008419 0.036795 4
0.190172 0.605557 0.359701 0.030579 0.007162 0.026952 0.016871 3
0.243952 0.508795 0.444011 0.002449 0.023417 0.034436 0.006352 0
0.223753 0.530015 0.450609 0.002138 0.017177 0.010591 0.036627 4
0.250251 0.607501 0.380896 0.047276 0.010863 0.004613 0.015963 1
0.187559 0.605670 0.361082 0.030842 0.006375 0.025486 0.016559 3
0.211137 0.604159 0.363612 0.032388 0.005903 0.024092 0.016008 3
0.232210 0.527686 0.451873 0.002238 0.017731 0.009720 0.034284 4
0.211958 0.601765 0.366979 0.030593 0.005707 0.023293 0.015860 3
0.247063 0.607449 0.380583 0.045490 0.010637 0.004894 0.015916 1
0.224764 0.532011 0.450647 0.002530 0.017229 0.010576 0.036841 4
0.227895 0.532698 0.449867 0.003095 0.017066 0.010227 0.036893 4
0.227473 0.539652 0.430647 0.008591 0.011914 0.023492 0.005101 2
0.187260 0.605293 0.361401 0.030685 0.006221 0.025640 0.016634 3
0.190229 0.605544 0.359648 0.030589 0.007184 0.027027 0.016883 3
0.253617 0.614909 0.376179 0.049906 0.009750 0.005452 0.017194 1
0.248270 0.608008 0.381839 0.046127 0.011382 0.004244 0.015838 1
0.240958 0.510287 0.443073 0.002232 0.022591 0.034280 0.006295 0
0.224375 0.531633 0.450996 0.002322 0.017367 0.010633 0.036967 4
0.249102 0.606448 0.381153 0.047034 0.010455 0.004884 0.015812 1
0.242972 0.509053 0.443693 0.002374 0.023461 0.035255 0.006478 0
0.222300 0.539240 0.430920 0.008208 0.011529 0.024975 0.005051 2
0.247362 0.607817 0.382213 0.045552 0.011258 0.004160 0.015764 1
0.226611 0.536414 0.438194 0.009084 0.012076 0.021241 0.005652 2
0.222065 0.531167 0.449774 0.001295 0.014881 0.008186 0.037068 4
0.200769 0.600692 0.368089 0.030296 0.004306 0.021992 0.015686 3
0.249017 0.607241 0.381037 0.047003 0.010607 0.004553 0.015860 1
0.235808 0.509033 0.436852 0.000514 0.024232 0.042555 0.007364 0
0.223449 0.529666 0.450742 0.001214 0.015480 0.009399 0.037770 4
0.242940 0.509940 0.442771 0.002301 0.023048 0.034337 0.006289 0
0.245814 0.606904 0.380592 0.045265 0.010491 0.005052 0.015727 1
0.244345 0.511470 0.437740 0.001440 0.024648 0.038412 0.006936 0
0.224844 0.531582 0.449768 0.002445 0.017302 0.010996 0.036606 4
0.219810 0.539079 0.432340 0.007862 0.011284 0.024562 0.004615 2
0.187669 0.605630 0.361199 0.030771 0.006363 0.025475 0.016618 3
0.227477 0.541441 0.424775 0.011261 0.008559 0.024775 0.004054 2
0.190314 0.605538 0.359574 0.030581 0.007200 0.027123 0.016897 3
0.248309 0.607696 0.380393 0.046201 0.010890 0.004988 0.015952 1
0.245031 0.606866 0.380416 0.045774 0.010411 0.005335 0.015532 1
0.225461 0.539084 0.431335 0.008487 0.011962 0.023862 0.005135 2
0.187404 0.605434 0.361741 0.030686 0.006152 0.025636 0.016871 3
0.189645 0.605416 0.360314 0.030508 0.006869 0.026376 0.016746 3
0.187152 0.605402 0.361387 0.030726 0.006207 0.025635 0.016601 3
0.248564 0.607843 0.380337 0.046270 0.010968 0.005024 0.016017 1
0.224360 0.530376 0.450353 0.002236 0.017304 0.010794 0.036493 4
0.223583 0.531294 0.449577 0.001409 0.015146 0.008426 0.036848 4
0.223380 0.538343 0.432956 0.008713 0.011306 0.023861 0.005070 2
0.187898 0.604724 0.362237 0.030738 0.006177 0.025844 0.016896 3
0.244667 0.607818 0.382633 0.044377 0.010887 0.004016 0.015590 1
0.245342 0.608974 0.378471 0.045599 0.011485 0.006249 0.016108 1
0.225153 0.531354 0.449652 0.002428 0.017349 0.011092 0.036723 4
0.192299 0.603143 0.365789 0.031234 0.006505 0.026546 0.016841 3
0.229146 0.532828 0.448711 0.003575 0.016779 0.010042 0.037186 4
0.188941 0.603807 0.362602 0.030698 0.006251 0.025604 0.016540 3
0.208305 0.605266 0.363166 0.030619 0.006320 0.023709 0.016374 3
0.224285 0.531600 0.450896 0.002319 0.017317 0.010725 0.037010 4
0.209667 0.601988 0.366678 0.030237 0.005759 0.023106 0.015975 3
0.229563 0.536392 0.438791 0.009290 0.012370 0.020625 0.005853 2
0.220986 0.529917 0.449427 0.001076 0.014987 0.008128 0.036623 4
0.247104 0.607807 0.382272 0.045425 0.011206 0.004139 0.015751 1
0.249047 0.510027 0.442975 0.002366 0.023157 0.035489 0.006664 0
0.191389 0.604028 0.364993 0.031405 0.006462 0.026374 0.016723 3
0.250337 0.607687 0.380783 0.047071 0.010952 0.004530 0.015948 1
0.224610 0.531937 0.450750 0.002511 0.017229 0.010597 0.036768 4
0.250119 0.609940 0.381041 0.046995 0.011203 0.005934 0.014906 1
0.228992 0.532804 0.448836 0.003527 0.016720 0.010055 0.037147 4
0.244079 0.508868 0.443841 0.002383 0.023419 0.034807 0.006379 0
0.229103 0.531901 0.449575 0.002708 0.016304 0.009559 0.037288 4
0.230753 0.536128 0.439128 0.009415 0.012411 0.020600 0.005804 2
0.226189 0.530275 0.450096 0.002296 0.017526 0.011075 0.036898 4
0.201820 0.602263 0.366519 0.031587 0.006691 0.025018 0.017196 3
0.188856 0.603870 0.362449 0.030693 0.006276 0.025683 0.016563 3
0.189705 0.605431 0.360231 0.030498 0.006898 0.026460 0.016731 3
0.222458 0.538465 0.432164 0.008560 0.011184 0.024373 0.005064 2
0.224672 0.532020 0.450541 0.002582 0.017174 0.010596 0.036909 4
0.224211 0.530366 0.450441 0.002226 0.017289 0.010767 0.036506 4
0.223811 0.530037 0.450623 0.002145 0.017182 0.010593 0.036621 4
0.224312 0.531743 0.450931 0.002377 0.017275 0.010593 0.036956 4
0.243219 0.513094 0.440087 0.001697 0.022721 0.033319 0.006639 0
0.240632 0.511027 0.442710 0.002235 0.022121 0.034266 0.006377 0
0.247317 0.607822 0.382217 0.045531 0.011251 0.004156 0.015756 1
0.246774 0.607139 0.380519 0.045483 0.010742 0.005099 0.015766 1
0.245364 0.607789 0.380205 0.045637 0.010793 0.005837 0.015940 1
0.190046 0.605585 0.359867 0.030569 0.007088 0.026725 0.016827 3
0.189148 0.605459 0.360635 0.030566 0.006599 0.025928 0.016744 3
0.243908 0.508934 0.443755 0.002370 0.023383 0.034896 0.006365 0
0.225159 0.530663 0.450210 0.002242 0.017268 0.010987 0.036876 4
0.187479 0.605268 0.362066 0.030657 0.006145 0.025670 0.016929 3
0.226653 0.530237 0.452663 0.001821 0.016279 0.009210 0.035913 4
0.241066 0.511114 0.442208 0.002206 0.022245 0.034333 0.006343 0
0.246513 0.607815 0.382374 0.045163 0.011153 0.004087 0.015768 1
0.187455 0.605497 0.361305 0.030804 0.006228 0.025566 0.016606 3
0.188798 0.603842 0.362802 0.031083 0.006089 0.025872 0.016586 3
0.204953 0.602693 0.366065 0.031783 0.006666 0.024711 0.016691 3
0.243040 0.509741 0.443098 0.002497 0.023245 0.035141 0.006554 0
0.192960 0.602533 0.366290 0.030991 0.006517 0.026579 0.016935 3
0.246525 0.607807 0.382380 0.045166 0.011153 0.004087 0.015769 1
0.229954 0.536322 0.438869 0.009349 0.012381 0.020632 0.005853 2
0.230811 0.526009 0.450618 0.002637 0.017461 0.010367 0.034103 4
0.244311 0.511858 0.440526 0.001758 0.023283 0.033304 0.006460 0
0.227859 0.536229 0.438720 0.009122 0.012267 0.021213 0.005399 2
0.245236 0.614343 0.381143 0.040120 0.005015 0.003511 0.017553 1
0.241857 0.509484 0.443177 0.002121 0.022916 0.034641 0.006189 0
0.243052 0.509447 0.443066 0.002319 0.023155 0.034609 0.006333 0
0.222112 0.538526 0.431729 0.008564 0.011170 0.024656 0.004989 2
0.188501 0.604264 0.362630 0.030838 0.006134 0.025768 0.016745 3
